"PartNumber","PartDescription","PartDetails","UOM","UPC","PartType","Active","ABCCode","Weight","WeightUOM","Width","Height","Length","SizeUOM","PrimaryTracking","AlertNote","PictureUrl","Tracks-Lot Number","Tracks-Revision Level","Tracks-Expiration Date","Tracks-Serial Number","CF-Custom1","CF-Custom2","CF-Custom3","CF-Custom4"
"RA-00272","Resistor  5% // 2.7K ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-2K7",,,
"RA-00302","Resistor  5% // 3.0K ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-3K0",,,
"RA-00221","Resistor  5% // 220 ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-220R",,,
"RA-00224","Resistor  5% // 220K ohm 5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-220K",,,
"RA-00332","Resistor  5% // 3.3K ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-3K3",,,
"RA-00361","Resistor  5% // 360 ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-361R",,,
"RA-00330","Resistor  5% // 33 ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-33R",,,
"RA-00331","Resistor  5% // 330 ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-330R",,,
"RA-00510","Resistor  5% // 51 ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-51R",,,
"RA-00511","Resistor  5% // 510 ohm  5% 1/4 watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-510R",,,
"RA-00434","Resistor  5% // 430K ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-43K",,,
"RA-00472","Resistor  5% // 4.7K ohm  5% 1/4 Watt Carbon Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // CFR-25JB-4K7",,,
"RS-63302","SM Resistor // 33K Ohm 1% 1/8W 0805 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // MCR10EZHF3302",,,
"RS-63402","SM Resistor // 34K Ohm 1% 1/8W 0805 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // MCR10EZHF3402",,,
"RS-63482","34.8K Ohm 1% 1/8W 0805 thick film Chip Resistor  RoHS","311-34.8KCRDKR-ND 1000 piece Digireel part number","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // KTR10EZPF3482","Yageo // RC0805FR-0734K8L",,
"RS-63833","SM Resistor // 383K Ohm 1% 1/8W 0805 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // MCR10EZHF3833",,,
"RS-61001","SM Resistor // 1K Ohm 1% 1/8W 0805 Chip Resistor  RoHS","ROHS
","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // MCR10EZHF1001",,,
"RS-61002","SM Resistor // 10K Ohm 1% 1/8W 0805 Chip Resistor  RoHS","ROHS
","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // RC0805FR-0710KL","Rohm // MCR10EZHF1002",,
"RS-61003","SM Resistor // 100K Ohm 1% 1/8W 0805 Chip Resistor  RoHS","ROHS
","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // MCR10EZHF1003",,,
"RS-61004","SM Resistor // 1M Ohm 1% 1/8W 0805 Chip Resistor  RoHS","ROHS
","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // MCR10EZHF1004",,,
"RS-57501","SM Resistor // 750 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ751U",,,
"RS-59101","SM Resistor // 910 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ911U",,,
"RS-60000","Zero ohm 5% 1/8W 0805 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C08052A0R00J",,,
"RS-61000","SM Resistor // 100 Ohm 1% 1/8W 0805 Chip Resistor  RoHS","ROHS","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // RC0805FR-07100RL","Stackpole // RMCF0805FT100R","Rohm // MCR10EZHF1000",
"RS-54701","SM Resistor // 470 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ471U",,,
"RS-55100","SM Resistor // 51 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ510U",,,
"RS-55601","SM Resistor // 560 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ561U",,,
"RS-57500","SM Resistor // 75 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ750U",,,
"RS-52201","SM Resistor // 220 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ221U",,,
"RS-52200","SM Resistor // 22 Ohm 5% 1/2W 2010 Chip Resistor","ROHS
","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ220U",,,
"RS-53301","SM Resistor // 330 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ331U",,,
"RS-53300","SM Resistor // 33 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ330U",,,
"RS-49101","SM Resistor // 910 Ohm 5% 1/4W 1206 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A9100J",,,
"RS-48870","SM Resistor // 887 Ohm 1% 1/4W 1206 resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A8870F","Yageo America // RC1206FR-0788",,
"RS-51201","SM Resistor // 120 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ121U",,,
"RS-51001","SM Resistor // 100 Ohm 5% 1/2W 2010 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-12ZYJ100U",,,
"RS-46801","SM Resistor // 680 Ohm 1% 1/4W 1210 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-14NF680",,,
"RS-45602","SM Resistor // 56K Ohm 5% 1/4W 1206 Chip Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A5602J",,,
"RS-47501","SM Resistor // 750 Ohm 1% 1/4W 1206 Chip Resistor","5000 pieces/reel
thick film 0.65mm
","ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // RC1206FR-07750RL",,,
"RS-47500","SM Resistor // 75 Ohm 1% 1/4W 1206 Chip Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // 9C12063A75R0FKHFT",,,
"RS-45101","SM Resistor // 510 Ohm 1% 1/4W 1210 Chip Resistor  Rohs",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-14NF5100U",,,
"RS-40510","SM Resistor // 51 Ohm 1% 1/4W 1210 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A51R0J",,,
"RS-45104","SM Resistor // 510K Ohm 5% 1/4W 1206 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // 9C12063A5103JLHFT",,,
"RS-45103","SM Resistor // 51K Ohm 5% 1/4W 1210 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-14YJ513U","Yageo // RC1206FR-0715KL",,
"RS-44703","SM Resistor // 47.0K Ohm 1% 1/4W 1210 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A4702F",,,
"RS-44991","SM Resistor // 4.99K Ohm 1% 1/4 W 1210 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-14NF4991U",,,
"RS-44701","SM Resistor // 470 Ohm 5% 1/4W 1206 Chip Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A4700J","Yageo // RC1206JR-07470RL",,
"RS-44702","SM Resistor // 4.7K Ohm 1% 1/4W 1206 Chip Resistor  RoHS",,"ea",,"Inventory","true","B","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // MCR18EZHF4701",,,
"RS-44421","SM Resistor // 4.42K Ohm 1% 1/4 W 1206 Chip Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // 9C12063A4421FKHFT",,,
"RS-44700","SM Resistor // 47 Ohm 5% 1/4 W 1206 Chip Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-8GEYJ470V",,,
"RS-43320","SM Resistor // 332 Ohm 1% 1/4W 1210 Chip Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // RC1206FR-07332RL",,,
"RS-43482","SM Resistor // 34.8K Ohm 1% 1/4W 1210 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-14NF34.8K",,,
"RS-43001","SM Resistor // 3.0K Ohm 1% 1/4 W 1206 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Rohm // RC1206FR-073KL",,,
"RS-43303","SM Resistor // 330K Ohm 5% 1/4W 1206 Chip Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A3303J",,,
"RS-42212","SM Resistor // 22.1K Ohm 1% 1/4 W 1206 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A2212F",,,
"RS-42492","SM Resistor // 24.9K Ohm 1% 1/4W 1206 Chip Resistor  RoHS",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo // 9C12063A2492FKHFT",,,
"RS-42206","SM Resistor // 22M 10% 1/4W 1206 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-8GEYK226V",,,
"RS-42211","SM Resistor // 2.21K Ohm 1% 1/4 W 1206 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Yageo America // 9C12063A2211F",,,
"RS-42203","SM Resistor // 22K Ohm 5% 1/4W 1210 Chip Resistor",,"ea",,"Inventory","true","C","0","lbs","0","0","0","ft",,,,"false","false","false","false","Panasonic // ERJ-14NF22K",,,
